"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","age","gender","residing_country","Country_other","residing_province","residing_UK","residing_Colombia","residing_Bolivia","residing_Honduras","residing_CostaRica","residing_Nepal","birth_country","Q74","education","occupation","work_location","study_location","SSS_faml","sss_fair","sss_anger","relationship_status","dependents_no","live_alone","cohabiting_adults_no","cohabiting_kids_no_1","cohabiting_kids_no_2","cohabiting_kids_no_3","homeschooling","covid_self","identity_1_midneutral","identity_2_midneutral","identity_3_midneutral","identity_4_midneutral","perceived_stress_sca_1","perceived_stress_sca_2","perceived_stress_sca_3","perceived_stress_sca_4","perceived_stress_sca_5","perceived_stress_sca_6","perceived_stress_sca_7","perceived_stress_sca_8","perceived_stress_sca_9","perceived_stress_sca_10","Scale_SLON_1","Scale_SLON_2","Scale_SLON_3","primary_stressors_1","primary_stressors_2","primary_stressors_3","primary_stressors_4","secondary_stressors__1","secondary_stressors__2","secondary_stressors__3","secondary_stressors__4","secondary_stressors__5","secondary_stressors__6","secondary_stressors__7","secondary_stressors__8","secondary_stressors__9","secondary_stressors__10","secondary_stressors__11","secondary_stressors__12","secondary_stressors__13","secondary_stressors__14","perceived_support_1_midneutral","perceived_support_2_midneutral","perceived_support_3_midneutral","attention_check","compliance_1","compliance_2","compliance_3","compliance_4","compliance_5","compliance_6","compliance_7","compliance_8","socialinfluence_nor1_1","socialinfluence_nor1_2","socialinfluence_nor1_3","socialinfluence_nor1_4","socialinfluence_nor1_5","socialinfluence_nor1_6","socialinfluence_nor1_7","socialinfluence_nor1_8","socialinfluence_nor2_1","socialinfluence_nor2_2","socialinfluence_nor2_3","socialinfluence_nor2_4","socialinfluence_nor2_5","socialinfluence_nor2_6","socialinfluence_nor2_7","socialinfluence_nor2_8","vaccine_midneutral","vaccine_attitudes_9_midneutral","vaccine_attitudes_2_midneutral","vaccine_attitudes_3_midneutral","vaccine_attitudes_4_midneutral","vaccine_attitudes_5_midneutral","vaccine_attitudes_6_midneutral","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","X0_preamble2","X0_closing","resilience_1","resilience_2","resilience_3","resilience_4","resilience_5","resilience_6","uncertainty_1","uncertainty_2","uncertainty_3","uncertainty_4","uncertainty_5","information_acquisit_1","information_acquisit_2","information_acquisit_3","information_acquisit_4","information_acquisit_5","information_acquisit_6","information_acquisit_7","information_acquisit_7_TEXT","misperception1_1","misperception1_2","misperception2_1","misperception2_2","misperception3_1","misperception3_2","conspirational_think_1","conspirational_think_2","conspirational_think_3","conspirational_think_4","antiexpert_1","antiexpert_2","antiexpert_3","moral.values_1_midneutral","moral.values_2_midneutral","moral.values_3_midneutral","moral.values_4_midneutral","moral.values_5_midneutral","moral.values_6_midneutral","moral.values_7_midneutral","moral.values_8_midneutral","moral.values_9_midneutral","moral.values_10_midneutral","moral.values_11_midneutral","emotions_1_midneutral","emotions_2_midneutral","emotions_3_midneutral","emotions_4_midneutral","emotions_5_midneutral","emotions_6_midneutral","emotions_7_midneutral","emotions_8_midneutral","test","vaccine_0neutral","identity_1_0neutral","identity_2_0neutral","identity_3_0neutral","identity_4_0neutral","perceived_support_1_0neutral","perceived_support_2_0neutral","perceived_support_3_0neutral","vaccine_attitudes_9_0neutral","vaccine_attitudes_2_0neutral","vaccine_attitudes_3_0neutral","vaccine_attitudes_4_0neutral","vaccine_attitudes_5_0neutral","vaccine_attitudes_6_0neutral","emotions_1_0neutral","emotions_2_0neutral","emotions_3_0neutral","emotions_4_0neutral","emotions_5_0neutral","emotions_6_0neutral","emotions_7_0neutral","emotions_8_0neutral","moral.values_1_0neutral","moral.values_2_0neutral","moral.values_3_0neutral","moral.values_4_0neutral","moral.values_5_0neutral","moral.values_6_0neutral","moral.values_7_0neutral","moral.values_8_0neutral","moral.values_9_0neutral","moral.values_10_0neutral","moral.values_11_0neutral","primary_stressors_1.NAppl","primary_stressors_2.NAppl","primary_stressors_3.NAppl","primary_stressors_4.NAppl","secondary_stressors__1.NAppl","secondary_stressors__2.NAppl","secondary_stressors__3.NAppl","secondary_stressors__4.NAppl","secondary_stressors__5.NAppl","secondary_stressors__6.NAppl","secondary_stressors__7.NAppl","secondary_stressors__8.NAppl","secondary_stressors__9.NAppl","secondary_stressors__10.NAppl","secondary_stressors__11.NAppl","secondary_stressors__12.NAppl","secondary_stressors__13.NAppl","secondary_stressors__14.NAppl","compliance_1.NAppl","compliance_2.NAppl","compliance_3.NAppl","compliance_4.NAppl","compliance_5.NAppl","compliance_6.NAppl","compliance_7.NAppl","compliance_8.NAppl","socialinfluence_nor1_1.NAppl","socialinfluence_nor1_2.NAppl","socialinfluence_nor1_3.NAppl","socialinfluence_nor1_4.NAppl","socialinfluence_nor1_5.NAppl","socialinfluence_nor1_6.NAppl","socialinfluence_nor1_7.NAppl","socialinfluence_nor1_8.NAppl","socialinfluence_nor2_1.NAppl","socialinfluence_nor2_2.NAppl","socialinfluence_nor2_3.NAppl","socialinfluence_nor2_4.NAppl","socialinfluence_nor2_5.NAppl","socialinfluence_nor2_6.NAppl","socialinfluence_nor2_7.NAppl","socialinfluence_nor2_8.NAppl","PSS_10_avg","PLON_3_avg","totals","PSUP_3_0neutral_avg","totals.1","PSUP_3_midneutral_avg","VAC_6_0neutral_positive","VAC_6_0neutral_negative","VAC_6_0neutral_avg","VAC_6_midneutral_positive","VAC_6_midneutral_negative","VAC_6_midneutral_avg","RES_6_avg","UNCER_5_total"
2021-06-10 13:23:05,2021-06-10 13:44:23,"IP Address",100,1278,TRUE,2021-06-10 13:44:24,"R_2ElXEx9TIa95SYe","anonymous","AR","I hereby consent to take part in the study",30,"Female","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"University degree (e.g., MA, MSc, BA, BSc)","Part time employed","At home",NA,5,3,5,"Married",2,"No",1,0,1,0,"Most of the time","Yes",7,7,6,6,2,3,3,2,4,2,3,3,3,2,2,1,1,3,4,0,1,4,4,3,0,0,2,4,NA,NA,NA,NA,4,0,3,6,6,6,"Strongly agree",6,7,7,7,7,7,1,6,NA,NA,NA,5,NA,NA,1,NA,NA,5,NA,NA,6,NA,NA,NA,5,7,6,6,4,2,7,0,8,7,3,3,3,4,"Next",NA,6,6,2,6,2,6,4,4,3,3,4,6,3,9,3,5,3,1,NA,7,NA,4,NA,NA,3,2,4,6,5,4,3,2,6,6,2,4,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,NA,4,6,6,5,5,5,5,5,6,5,5,0,2,6,0,0,5,5,5,5,5,5,5,5,2,0,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.33333333333333,TRUE,5,TRUE,6,5.5,1,5.33333333333333,6.5,3,6,2.66666666666667,3.6
2021-06-10 13:25:48,2021-06-10 13:47:02,"IP Address",100,1273,TRUE,2021-06-10 13:47:03,"R_2TLBBmYzvMXBUdD","anonymous","AR","I hereby consent to take part in the study",32,"Female","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Unemployed",NA,NA,6,6,2,"Married",2,"No",1,2,0,0,"Most of the time","No",7,4,2,6,2,4,2,2,2,2,2,2,3,2,3,2,2,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,"Strongly agree",4,6,6,6,6,7,6,6,6,NA,NA,NA,NA,7,NA,NA,NA,7,7,NA,NA,NA,NA,NA,5,7,7,6,5,4,6,0,5,5,3,6,7,8,"Next","<U+0627><U+0644><U+0633><U+0644><U+0637><U+0629>",4,6,2,6,2,6,1,3,2,2,2,1,3,6,1,2,1,1,NA,NA,5,NA,1,NA,1,1,6,7,6,2,4,5,4,7,2,2,7,7,7,7,7,7,2,6,2,6,2,6,6,6,6,NA,4,6,0,2,5,4,4,0,6,6,5,4,0,5,5,2,5,2,5,5,5,5,0,6,2,2,6,6,6,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.33333333333333,TRUE,2.66666666666667,TRUE,4.66666666666667,5.5,2,5,6.5,4.5,5.5,2.33333333333333,2
2021-06-10 13:42:40,2021-06-10 13:55:09,"IP Address",100,748,TRUE,2021-06-10 13:55:09,"R_1l4SbvhEb8R07zd","anonymous","ES-G","I hereby consent to take part in the study",30,"Female","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala",NA,"University degree (e.g., MA, MSc, BA, BSc)","Self employed","At home",NA,7,5,1,"Married",1,"No",1,0,0,0,NA,"No",6,6,6,6,3,4,3,2,2,4,3,1,3,3,2,1,2,0,1,1,1,4,4,1,2,0,4,2,NA,NA,NA,NA,NA,NA,1,6,6,5,"Strongly agree",4,5,3,3,2,6,7,4,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,1,NA,NA,3,2,7,5,4,6,5,6,1,1,1,2,5,5,7,"Next",NA,5,5,4,4,3,4,4,4,4,2,3,1,1,1,1,3,1,NA,NA,7,NA,NA,1,NA,2,1,5,5,5,2,1,2,5,4,5,6,5,7,5,5,5,4,3,3,2,5,5,2,6,6,6,NA,2,5,5,5,5,5,5,4,6,4,0,5,4,5,3,2,4,4,2,5,5,5,4,0,4,5,4,6,4,4,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.66666666666667,TRUE,4.66666666666667,TRUE,5.66666666666667,3.75,4.5,3,5.5,5.5,4.5,3.83333333333333,3.4
2021-06-10 13:39:55,2021-06-10 13:56:25,"IP Address",100,990,TRUE,2021-06-10 13:56:26,"R_3nH1OWRxyRDY26d","anonymous","EN","I hereby consent to take part in the study",26,"Male","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Full time employed","At my workplace (other than home)",NA,6,6,6,"Single",0,"No",3,0,0,0,NA,"No",6,6,6,6,3,2,2,3,3,2,3,3,2,1,2,1,2,3,4,2,3,1,4,2,0,NA,0,3,NA,NA,NA,NA,NA,NA,0,4,6,6,"Strongly agree",7,7,7,6,6,7,5,7,NA,NA,NA,7,NA,NA,NA,7,NA,NA,NA,NA,NA,7,1,NA,5,7,6,6,2,4,7,1,10,1,1,10,0,0,"Next",NA,6,3,6,2,6,2,3,3,1,2,1,2,4,9,1,6,1,1,NA,6,NA,2,NA,NA,2,4,6,4,4,5,4,4,6,7,5,7,6,7,7,7,7,7,6,5,2,6,6,6,7,7,7,NA,4,5,5,5,5,0,5,5,6,5,5,2,0,6,4,2,5,5,5,6,6,6,5,6,4,6,5,6,6,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.66666666666667,TRUE,3.33333333333333,TRUE,5.33333333333333,5.5,1,5.33333333333333,6.5,3,6,5.83333333333333,2
2021-06-10 12:43:32,2021-06-10 13:56:57,"IP Address",100,4404,TRUE,2021-06-10 13:56:58,"R_3O1WsrEGAaay3rM","anonymous","AR","I hereby consent to take part in the study",60,"Male","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Full time employed","At home",NA,5,6,6,"Married",4,"No",4,0,0,0,NA,"No",5,6,6,6,2,1,2,4,3,2,3,3,2,2,1,0,0,4,2,2,2,1,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,2,4,6,4,"Strongly agree",6,6,6,6,6,7,2,5,7,NA,NA,NA,7,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,4,6,6,6,6,6,6,3,6,4,4,6,3,5,"Next",NA,6,3,3,5,5,3,3,4,2,2,3,5,6,7,4,7,7,1,NA,NA,6,6,NA,NA,4,4,6,6,6,3,4,6,5,6,6,6,6,5,6,6,6,6,3,4,3,6,5,2,5,3,5,NA,3,4,5,5,5,0,5,0,5,5,5,5,5,5,0,3,5,4,2,4,3,4,4,5,5,5,5,4,5,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.333333333333333,TRUE,1.66666666666667,TRUE,4.66666666666667,5,5,3.66666666666667,6,6,4.66666666666667,4.5,2.8
2021-06-10 13:27:24,2021-06-10 14:04:03,"IP Address",100,2199,TRUE,2021-06-10 14:04:04,"R_1C3GP2bN1ZmSRrh","anonymous","AR","I hereby consent to take part in the study",57,"Male","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Full time employed","At my workplace (other than home)",NA,5,5,6,"Married",3,"No",3,0,0,0,NA,"No",7,6,6,7,4,2,2,3,2,2,3,3,2,2,0,1,1,4,4,2,4,1,4,1,0,0,1,4,NA,NA,NA,NA,NA,NA,2,5,6,5,"Strongly agree",7,7,7,7,7,5,2,7,NA,NA,NA,NA,7,7,NA,NA,NA,NA,NA,7,7,NA,NA,NA,5,7,7,7,7,2,7,0,0,0,0,7,3,6,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,5,6,4,5,4,6,6,6,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.666666666666667,TRUE,4.33333333333333,TRUE,5.33333333333333,6,4,4.66666666666667,7,4.5,5.83333333333333,NA,NA
2021-06-10 13:58:00,2021-06-10 14:08:16,"IP Address",100,616,TRUE,2021-06-10 14:08:17,"R_3F2UweNhOPLadx7","anonymous","ES-G","I hereby consent to take part in the study",40,"Male","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala",NA,"PhD / Doctorate","Self employed","At home",NA,7,7,1,"Cohabitating",3,"No",1,0,2,0,"The entire time","No",7,7,6,6,1,1,2,4,2,3,3,3,1,2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,2,0,1,6,7,6,"Strongly agree",7,7,7,6,7,7,5,7,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,7,5,7,7,7,5,5,6,5,5,5,5,5,6,9,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,5,5,5,6,5,6,6,6,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,TRUE,5.33333333333333,TRUE,6.33333333333333,5.75,4,4.5,6.75,5,5.5,NA,NA
2021-06-10 13:49:41,2021-06-10 14:08:29,"IP Address",100,1128,TRUE,2021-06-10 14:08:30,"R_1eIX83zUFz3iAEs","anonymous","EN","I hereby consent to take part in the study",20,"Male","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student",NA,"At home",4,4,2,"Single",0,"No",5,0,0,0,NA,"No",7,4,4,6,2,1,2,3,2,2,3,3,3,2,2,1,3,4,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,"Strongly agree",7,7,7,7,7,7,2,7,NA,NA,6,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,6,5,7,7,7,1,4,7,0,3,2,8,9,4,9,"Next",NA,7,2,7,2,6,2,4,4,2,2,3,5,5,1,1,1,10,NA,NA,6,NA,4,NA,NA,1,1,2,4,4,1,1,1,7,7,3,4,4,7,7,7,7,5,3,4,1,6,6,5,4,4,4,NA,4,6,0,0,5,6,6,6,6,6,6,1,0,6,0,1,5,5,4,0,0,0,6,6,3,0,0,6,6,6,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,2,TRUE,6,TRUE,7,6,0.5,5.83333333333333,7,2.5,6.5,6.33333333333333,3
2021-06-10 13:57:13,2021-06-10 14:17:15,"IP Address",100,1201,TRUE,2021-06-10 14:17:15,"R_puteFKt0nrM1CmJ","anonymous","AR","I hereby consent to take part in the study",30,"Male","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"PhD / Doctorate","Unemployed",NA,NA,6,4,4,"Single",0,"No",3,0,1,0,"Not at all","Yes",6,3,5,7,3,2,3,1,2,2,2,2,2,2,3,2,2,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,"Strongly agree",6,7,3,2,4,7,5,5,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,7,7,6,1,1,7,0,2,2,5,8,4,9,"Next",NA,3,5,3,4,5,5,3,3,3,3,3,7,7,9,4,7,8,NA,NA,6,NA,2,NA,2,NA,2,4,5,6,5,5,2,6,7,2,4,6,7,7,7,6,3,3,3,2,3,4,3,5,5,5,NA,4,5,3,4,6,0,4,0,6,6,5,1,1,6,3,2,3,0,3,4,4,4,5,6,2,0,5,6,6,6,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.33333333333333,TRUE,1.33333333333333,TRUE,4.33333333333333,5.75,1,5.5,6.75,1,6.83333333333333,3.5,3
2021-06-10 13:58:29,2021-06-10 14:19:36,"IP Address",100,1267,TRUE,2021-06-10 14:19:38,"R_3iFjS07BtJ3lUdu","anonymous","ES-G","I hereby consent to take part in the study",56,"Female","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala",NA,"University degree (e.g., MA, MSc, BA, BSc)","Self employed","At my workplace (other than home)",NA,8,7,1,"Married",3,"No",3,0,0,0,NA,"No",7,6,6,7,1,1,3,3,2,3,3,2,2,2,1,1,0,2,2,0,2,0,0,2,0,0,1,1,NA,NA,NA,NA,NA,NA,2,7,7,7,"Strongly agree",7,7,7,6,6,7,2,7,7,NA,NA,6,NA,NA,NA,NA,7,NA,NA,NA,7,NA,NA,NA,5,7,7,7,3,4,7,0,1,1,1,5,1,8,"Next","Cansancio",6,3,5,3,5,3,3,3,2,1,1,7,2,10,3,8,10,NA,NA,7,NA,6,NA,1,NA,2,6,6,6,2,1,2,6,7,6,7,7,7,7,7,2,1,1,2,1,7,2,1,7,7,7,NA,4,6,5,5,6,6,6,6,6,6,6,3,0,6,2,1,6,2,1,6,6,6,5,6,5,6,6,6,6,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.666666666666667,TRUE,6,TRUE,7,6,1.5,5.5,7,3.5,6.16666666666667,5.16666666666667,2
2021-06-10 13:52:24,2021-06-10 14:22:02,"IP Address",100,1778,TRUE,2021-06-10 14:22:03,"R_2ZU0AP9m0dZldV8","anonymous","AR","I hereby consent to take part in the study",58,"Female","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Up to 12 years of school","Unemployed",NA,NA,3,6,2,"Married",0,"No",2,0,0,0,NA,"No",7,4,6,6,4,4,4,2,1,2,4,1,2,3,4,2,0,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,7,"Strongly agree",7,7,7,7,7,7,1,7,NA,7,NA,7,NA,NA,NA,NA,7,NA,NA,NA,NA,7,NA,NA,5,7,7,7,3,1,7,0,10,5,5,10,10,8,"Next","<U+0627><U+0644><U+0633><U+0644><U+0637><U+0629>",6,2,6,6,6,6,4,4,1,3,4,10,6,8,1,9,1,NA,NA,NA,7,5,NA,NA,5,7,7,7,7,7,3,6,7,7,1,1,7,7,7,6,7,7,1,6,1,7,7,6,6,6,6,NA,4,6,0,5,5,4,5,6,6,6,6,3,1,6,5,1,6,6,5,5,5,5,6,6,1,1,6,6,6,5,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2,TRUE,5,TRUE,6,6,2,5.33333333333333,7,2,6.66666666666667,4.66666666666667,3.2
2021-06-10 13:57:54,2021-06-10 14:24:01,"IP Address",100,1566,TRUE,2021-06-10 14:24:02,"R_12SzNKtZdTDgxAz","anonymous","ES-G","I hereby consent to take part in the study",43,"Male","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala",NA,"University degree (e.g., MA, MSc, BA, BSc)","Part time employed,Self employed","At locations I was sent to by my employer or requested to go to by a client",NA,7,7,1,"Married",4,"No",1,1,2,0,"Most of the time","No",7,6,6,6,2,0,3,2,3,0,3,3,2,0,0,1,0,1,2,0,0,4,0,2,0,0,4,4,NA,NA,NA,NA,4,4,0,7,7,7,"Strongly agree",7,7,2,5,1,1,7,1,7,NA,NA,6,NA,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,5,7,7,7,3,1,7,0,5,5,6,3,1,5,"Next","Creo que ha cambiado la manera de interactuar con mi núcleo familiar. Antes teníamos menos interacción ""solo nosotros"", siempre estábamos acompañados de otras personas porque no se sentíamos mejor así. Ahora podemos disfrutar de igual manera estando solo nosotros. También cambió mi forma de pensar en cuanto al acceso que tenemos como país a las vacunas por ejemplo, me parece que evidenció que las grandes potencias siempre tendrán prioridad y que los mecanismos como COVAX demostraron que no funcionan o al menos no se perciben como efectivos",7,5,7,1,7,2,5,5,1,3,4,10,7,7,7,10,1,1,NA,7,NA,7,NA,1,NA,1,5,7,5,2,1,3,6,7,5,7,7,7,7,5,2,4,2,6,1,7,6,6,7,7,5,NA,4,6,5,5,5,6,6,6,6,6,6,3,1,6,5,1,6,5,5,6,6,4,5,6,4,6,6,6,6,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.333333333333333,TRUE,6,TRUE,7,6,2,5.33333333333333,7,2,6.66666666666667,6.16666666666667,3.6
2021-06-10 14:07:51,2021-06-10 14:29:29,"IP Address",100,1298,TRUE,2021-06-10 14:29:32,"R_1HhpSROaOiS95xM","anonymous","ES-ES","I hereby consent to take part in the study",30,"Male","Costa Rica",NA,NA,NA,NA,NA,NA,"Guanacaste",NA,"Costa Rica",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Unemployed",NA,NA,4,3,3,"Single",1,"No",1,0,0,0,NA,"No",6,7,7,7,2,2,1,3,2,1,3,3,1,1,0,1,0,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,"Strongly agree",5,7,7,7,5,1,7,3,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,7,7,6,7,10,8,4,10,10,8,10,"Next",NA,7,2,7,6,1,NA,2,1,3,2,1,4,10,10,5,9,10,5,NA,NA,7,4,NA,NA,4,4,7,7,4,7,3,1,7,7,5,7,1,7,5,7,1,1,1,7,4,7,7,7,7,7,7,NA,4,5,6,6,6,6,6,4,6,6,6,6,5,6,6,0,6,6,6,6,6,6,6,6,4,6,1,6,4,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.333333333333333,TRUE,5.33333333333333,TRUE,6.33333333333333,6,5.5,4.16666666666667,7,6.5,5.16666666666667,4.6,1.8
2021-06-10 14:01:02,2021-06-10 14:30:28,"IP Address",100,1766,TRUE,2021-06-10 14:30:29,"R_2chkMjauEfoxZKj","anonymous","ES-G","I hereby consent to take part in the study",58,"Female","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala",NA,"University degree (e.g., MA, MSc, BA, BSc)","Self employed","At my workplace (other than home)",NA,8,6,4,"Married",0,"No",0,0,0,0,NA,"No",7,6,5,6,2,1,2,4,3,2,3,2,2,1,1,0,0,1,1,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,"Strongly agree",7,7,7,7,7,6,6,7,NA,NA,NA,NA,NA,7,NA,7,7,NA,NA,NA,7,NA,NA,NA,5,6,7,6,5,6,7,0,1,0,0,9,0,8,"Next",NA,6,3,3,2,6,4,1,1,1,2,2,6,6,1,4,9,9,1,NA,7,NA,NA,2,2,NA,1,3,5,5,3,4,2,7,7,2,2,7,7,7,6,1,7,1,3,1,7,3,1,6,6,6,NA,4,6,5,4,5,6,6,6,5,6,5,4,5,6,3,1,6,3,1,5,5,5,6,6,2,2,6,6,6,5,1,6,1,NA,NA,NA,NA,"Not applicable answer","Not applicable answer",NA,"Not applicable answer","Not applicable answer","Not applicable answer","Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.333333333333333,TRUE,6,TRUE,7,5.5,4.5,4.16666666666667,6.5,5.5,5.16666666666667,5,1.4
